CID,Type,Impact,Status,First Detected,Owner,Classification,Severity,Action,Component,Category,File,Function,Issue Kind
233068,Buffer not null terminated,High,Absent Dismissed,5/10/2017,Unassigned,Intentional,Minor,Ignore,Other,Memory - illegal accesses,/root/workspace/CommonTrunk_Stream_Nightly/mca/AppServices/Services/HmiEvents/LibHmiEventAdapter/Test/hmiIdEntryEventAdapter_inttest.cc,clearData,Various
233077,Unintended comparison to logical negation,Medium,Dismissed,5/10/2017,Unassigned,False Positive,Minor,Ignore,Other,Incorrect expression,/Tripopt/LibToSupMdl/to_sup_mdl.c,to_sup_mdl_step,Various
233078,Unintended comparison to logical negation,Medium,Dismissed,5/10/2017,Unassigned,False Positive,Minor,Ignore,Other,Incorrect expression,/Tripopt/LibToSupMdl/to_sup_mdl.c,to_sup_mdl_step,Various
233080,Unintended comparison to logical negation,Medium,Dismissed,5/10/2017,Unassigned,False Positive,Minor,Ignore,Other,Incorrect expression,/Tripopt/LibToSupMdl/to_sup_mdl.c,to_sup_mdl_step,Various
233081,Unintended comparison to logical negation,Medium,Dismissed,5/10/2017,Unassigned,False Positive,Minor,Ignore,Other,Incorrect expression,/Tripopt/LibToSupMdl/to_sup_mdl.c,to_sup_mdl_step,Various
233399,Uncaught exception,Medium,Fixed,5/18/2017,Unassigned,Pending,Unspecified,Ignore,Other,Error handling issues,/root/workspace/CommonTrunk_Stream_Nightly/mca/AppServices/Services/HmiEvents/LibHmiEventAdapter/Test/hmiIncidentMessageEventAdapter_inttest.cc,main,Quality
233422,Inferred misuse of enum,Medium,Absent Dismissed,5/23/2017,Unassigned,Intentional,Unspecified,Undecided,Other,Incorrect expression,/Mmi/ProcDispMca/DispTask.cc,updateCompressorTestStatus,Quality
233423,Uncaught exception,Medium,Absent Dismissed,5/23/2017,Unassigned,Intentional,Unspecified,Ignore,Other,Error handling issues,/root/workspace/CommonTrunk_Stream_Nightly/mca/AppServices/Services/HmiEvents/LibHmiEventAdapter/Test/hmiCompressorTestEventAdapter_inttest.cc,main,Quality
233526,Large stack use,Low,Absent Dismissed,5/24/2017,Unassigned,Intentional,Unspecified,Ignore,Other,Performance inefficiencies,/Mmi/ProcDisp/trip_optimizer_setup.c,rebuildTrain,Quality
233531,Out-of-bounds access,High,Dismissed,5/25/2017,Unassigned,Intentional,Unspecified,Ignore,Other,Memory - corruptions,/Rlr/ProcRlrAgent/rlr_client_interface.cc,receive_message,Various
233637,Uninitialized scalar field,Medium,Absent Dismissed,5/30/2017,Unassigned,Intentional,Unspecified,Ignore,Other,Uninitialized members,/root/workspace/CommonTrunk_Stream_Nightly/mca/AppServices/Services/NavArbiter/Src/CNavigationRequestEvent.cc,CNavigationRequestEvent,Quality
233680,Uncaught exception,Medium,Fixed,5/31/2017,Unassigned,Pending,Unspecified,Ignore,Other,Error handling issues,/root/workspace/CommonTrunk_Stream_Nightly/mca/AppServices/Services/NavArbiter/Test/nav_arbiterSteal_unittest.cc,main,Quality
233681,Uncaught exception,Medium,Fixed,5/31/2017,Unassigned,Pending,Unspecified,Ignore,Other,Error handling issues,/root/workspace/CommonTrunk_Stream_Nightly/mca/AppServices/Services/NavArbiter/Test/nav_arbiterSteal_unittest.cc,main,Quality
233704,Incompatible cast,Medium,Dismissed,6/1/2017,Unassigned,Intentional,Unspecified,Ignore,Other,Integer handling issues,/Tripopt/LibToMsgs/STripOptPlanRqstMsg.cc,encode,Quality
233752,Uncaught exception,Medium,Absent Dismissed,6/5/2017,Unassigned,Intentional,Unspecified,Ignore,Other,Error handling issues,/root/workspace/CommonTrunk_Stream_Nightly/mca/AppServices/Services/HmiEvents/LibHmiEventAdapter/Test/hmiDistributedPowerEventAdapter_inttest.cc,main,Quality
233779,Buffer not null terminated,High,Absent Dismissed,6/6/2017,Unassigned,Intentional,Unspecified,Undecided,Other,Memory - illegal accesses,/Mmi/ProcDisp/trip_optimizer_setup.c,set_road_number,Quality
233786,Uncaught exception,Medium,Absent Dismissed,6/7/2017,Unassigned,Intentional,Unspecified,Ignore,Other,Error handling issues,/root/workspace/CommonTrunk_Stream_Nightly/mca/AppServices/Common/Inc/McaException.h,printException,Quality
233884,Incompatible cast,Medium,Dismissed,6/12/2017,Unassigned,Intentional,Unspecified,Ignore,Other,Integer handling issues,/Tripopt/LibToMsgs/STripOptCabSignalUpdateMsg.cc,encode,Quality
233885,Incompatible cast,Medium,Dismissed,6/12/2017,Unassigned,Intentional,Unspecified,Ignore,Other,Integer handling issues,/Tripopt/LibToMsgs/STripOptCabSignalUpdateMsg.cc,encode,Quality
234659,Uncaught exception,Medium,Absent Dismissed,6/20/2017,Unassigned,Intentional,Unspecified,Ignore,Other,Error handling issues,/root/workspace/CommonTrunk_Stream_Nightly/mca/AppServices/Services/HmiEvents/LibHmiEventAdapter/Test/hmiExtLoadBoxEventAdapter_inttest.cc,main,Quality
234705,Misused comma operator,Medium,Dismissed,6/23/2017,Unassigned,Intentional,Minor,Ignore,Other,Incorrect expression,/Invcomms/LibInv/tic_monitor.cc,initialize,Quality
234752,Use of untrusted scalar value,Medium,Dismissed,6/23/2017,Unassigned,Intentional,Moderate,Ignore,Other,Insecure data handling,/Bsp/ProcBspClient/bspclient.cc,main,Various
234759,Unrecoverable parse warning,Low,Dismissed,6/23/2017,Unassigned,Intentional,Minor,Ignore,Other,Parse warnings,/Inc/os.h,,Quality
234760,Unrecoverable parse warning,Low,Dismissed,6/23/2017,Unassigned,Intentional,Minor,Ignore,Other,Parse warnings,/Bsp/LibComExpress/TempSensor.cc,,Quality
234761,Unrecoverable parse warning,Low,Dismissed,6/23/2017,Unassigned,Intentional,Minor,Ignore,Other,Parse warnings,/Infra/Inc/message.h,,Quality
234762,Unrecoverable parse warning,Low,Dismissed,6/23/2017,Unassigned,Intentional,Minor,Ignore,Other,Parse warnings,/Inc/os.h,,Quality
234764,Unrecoverable parse warning,Low,Dismissed,6/23/2017,Unassigned,Intentional,Minor,Ignore,Other,Parse warnings,/Inc/os.h,,Quality
234765,Unrecoverable parse warning,Low,Dismissed,6/23/2017,Unassigned,Intentional,Minor,Ignore,Other,Parse warnings,/Bsp/Inc/TempSensor.h,,Quality
234768,Unrecoverable parse warning,Low,Dismissed,6/23/2017,Unassigned,Intentional,Minor,Ignore,Other,Parse warnings,/Bsp/Inc/i2c_device.h,,Quality
234769,Unrecoverable parse warning,Low,Dismissed,6/23/2017,Unassigned,Intentional,Minor,Ignore,Other,Parse warnings,/Inc/reporter.h,,Quality
234771,Unrecoverable parse warning,Low,Dismissed,6/23/2017,Unassigned,Intentional,Minor,Ignore,Other,Parse warnings,/Inc/reporter.h,,Quality
234772,Unrecoverable parse warning,Low,Dismissed,6/23/2017,Unassigned,Intentional,Minor,Ignore,Other,Parse warnings,/Inc/os.h,,Quality
234773,Unrecoverable parse warning,Low,Dismissed,6/23/2017,Unassigned,Intentional,Minor,Ignore,Other,Parse warnings,/Inc/os.h,,Quality
234775,Unrecoverable parse warning,Low,Dismissed,6/23/2017,Unassigned,Intentional,Minor,Ignore,Other,Parse warnings,/Bsp/Inc/i2c_device.h,,Quality
234776,Unrecoverable parse warning,Low,Dismissed,6/23/2017,Unassigned,Intentional,Minor,Ignore,Other,Parse warnings,/Bsp/Inc/TempSensor.h,,Quality
234777,Unrecoverable parse warning,Low,Dismissed,6/23/2017,Unassigned,Intentional,Minor,Ignore,Other,Parse warnings,/Bsp/LibComExpress/i2c_device.cc,,Quality
234778,Parse warning,Low,Dismissed,6/23/2017,Unassigned,Intentional,Minor,Ignore,Other,Parse warnings,/Bsp/LibComExpress/Fe211PciFpgaIntfc.cc,,Quality
234779,Parse warning,Low,Dismissed,6/23/2017,Unassigned,Intentional,Minor,Ignore,Other,Parse warnings,/Infra/Inc/global_mem.h,,Quality
234781,Parse warning,Low,Dismissed,6/23/2017,Unassigned,Intentional,Minor,Ignore,Other,Parse warnings,/Bsp/LibComExpress/i2c_device.cc,,Quality
234782,Parse warning,Low,Dismissed,6/23/2017,Unassigned,Intentional,Minor,Ignore,Other,Parse warnings,/Bsp/LibComExpress/TempSensor.cc,,Quality
234783,Parse recovery warning,Low,Dismissed,6/23/2017,Unassigned,Intentional,Minor,Ignore,Other,Parse warnings,/Inc/ac6000.h,,Quality
234784,Parse recovery warning,Low,Dismissed,6/23/2017,Unassigned,Intentional,Minor,Ignore,Other,Parse warnings,/Inc/ac6000.h,,Quality
234785,Parse recovery warning,Low,Dismissed,6/23/2017,Unassigned,Intentional,Minor,Ignore,Other,Parse warnings,/Inc/ac6000.h,,Quality
234786,Parse recovery warning,Low,Dismissed,6/23/2017,Unassigned,Intentional,Minor,Ignore,Other,Parse warnings,/Inc/ac6000.h,,Quality
234929,Missing move assignment operator,Low,Dismissed,6/28/2017,Unassigned,Intentional,Minor,Ignore,Other,Low impact quality,/Obd/Inc/obd.h,,Quality
234931,Uncaught exception,Medium,Absent Dismissed,6/28/2017,Unassigned,Intentional,Unspecified,Ignore,Other,Error handling issues,/root/workspace/CommonTrunk_Stream_Nightly/mca/AppServices/Services/HmiEvents/LibHmiEventAdapter/Test/hmiAlerterCutoutPasswordEventAdapter_inttest.cc,main,Quality
234932,Uncaught exception,Medium,Absent Dismissed,6/28/2017,Unassigned,Intentional,Unspecified,Ignore,Other,Error handling issues,/root/workspace/CommonTrunk_Stream_Nightly/mca/AppServices/Services/HmiEvents/LibHmiEventAdapter/Test/hmiAlerterCutoutPasswordEventAdapter_inttest.cc,main,Quality
235204,Large stack use,Low,Triaged,7/13/2017,Unassigned,Pending,Minor,Fix Required,Other,Performance inefficiencies,/Rmd/ProcDataPortAgent/data_port.cc,main,Quality
235205,Large stack use,Low,Triaged,7/13/2017,Unassigned,Pending,Minor,Fix Required,Other,Performance inefficiencies,/Rmd/ProcRmdAgent/rmd_agent.cc,main,Quality
235401,Explicit null dereferenced,Medium,Absent Dismissed,7/26/2017,Unassigned,Intentional,Unspecified,Ignore,Other,Null pointer dereferences,/root/workspace/CommonTrunk_Stream_Nightly/mca/3rdParty/rti_connext_dds-5.2.0/include/ndds/dds_cpp/generic/dds_cpp_sequence_TSeq.gen,DDSKvNumberSeq,Quality
235402,Uninitialized pointer field,Medium,Absent Dismissed,7/26/2017,Unassigned,Intentional,Unspecified,Ignore,Other,Uninitialized members,/root/workspace/CommonTrunk_Stream_Nightly/mca/AppServices/Infrastructure/Dds/LibDds/Inc/DataWriter.h,DataWriter,Quality
235403,Dereference after null check,Medium,Absent Dismissed,7/26/2017,Unassigned,Intentional,Unspecified,Ignore,Other,Null pointer dereferences,/root/workspace/CommonTrunk_Stream_Nightly/mca/AppServices/Infrastructure/Dds/LibKvPublishType/Src/Idl/DDSKvPublish.cxx,DDSKvPublish_initialize_w_params,Quality
235404,Explicit null dereferenced,Medium,Absent Dismissed,7/26/2017,Unassigned,Intentional,Unspecified,Ignore,Other,Null pointer dereferences,/root/workspace/CommonTrunk_Stream_Nightly/mca/3rdParty/rti_connext_dds-5.2.0/include/ndds/dds_cpp/generic/dds_cpp_sequence_TSeq.gen,DDSKvSubscribeSeq,Quality
235406,Uninitialized pointer field,Medium,Absent Dismissed,7/26/2017,Unassigned,Intentional,Unspecified,Ignore,Other,Uninitialized members,/root/workspace/CommonTrunk_Stream_Nightly/mca/AppServices/Common/Logger/LibRemoteMonitor/Src/RemoteWriter.cc,RemoteWriter,Quality
235407,Explicit null dereferenced,Medium,Absent Dismissed,7/26/2017,Unassigned,Intentional,Unspecified,Ignore,Other,Null pointer dereferences,/root/workspace/CommonTrunk_Stream_Nightly/mca/3rdParty/rti_connext_dds-5.2.0/include/ndds/dds_cpp/generic/dds_cpp_sequence_TSeq.gen,DDSKvStringSeq,Quality
235408,Explicit null dereferenced,Medium,Absent Dismissed,7/26/2017,Unassigned,Intentional,Unspecified,Ignore,Other,Null pointer dereferences,/root/workspace/CommonTrunk_Stream_Nightly/mca/3rdParty/rti_connext_dds-5.2.0/include/ndds/dds_cpp/generic/dds_cpp_sequence_TSeq.gen,DDSKvPublishSeq,Quality
235409,Dereference after null check,Medium,Absent Dismissed,7/26/2017,Unassigned,Intentional,Unspecified,Ignore,Other,Null pointer dereferences,/root/workspace/CommonTrunk_Stream_Nightly/mca/AppServices/Infrastructure/Dds/LibKvStringType/Src/Idl/DDSKvString.cxx,DDSKvString_initialize_w_params,Quality
235413,Explicit null dereferenced,Medium,Absent Dismissed,7/26/2017,Unassigned,Intentional,Unspecified,Ignore,Other,Null pointer dereferences,/root/workspace/CommonTrunk_Stream_Nightly/mca/3rdParty/rti_connext_dds-5.2.0/include/ndds/dds_cpp/generic/dds_cpp_sequence_TSeq.gen,DDSKvSubscribeSeq,Quality
235414,Uninitialized pointer field,Medium,Absent Dismissed,7/26/2017,Unassigned,Intentional,Unspecified,Ignore,Other,Uninitialized members,/root/workspace/CommonTrunk_Stream_Nightly/mca/AppServices/Infrastructure/Dds/LibDds/Inc/DataReader.h,DataReader,Quality
235415,Dereference after null check,Medium,Absent Dismissed,7/26/2017,Unassigned,Intentional,Unspecified,Ignore,Other,Null pointer dereferences,/root/workspace/CommonTrunk_Stream_Nightly/mca/AppServices/Infrastructure/Dds/LibKvSubscribeType/Src/Idl/DDSKvSubscribe.cxx,DDSKvSubscribe_initialize_w_params,Quality
235417,Explicit null dereferenced,Medium,Absent Dismissed,7/26/2017,Unassigned,Intentional,Unspecified,Ignore,Other,Null pointer dereferences,/root/workspace/CommonTrunk_Stream_Nightly/mca/3rdParty/rti_connext_dds-5.2.0/include/ndds/dds_cpp/generic/dds_cpp_sequence_TSeq.gen,DDSKvPublishSeq,Quality
235418,Explicit null dereferenced,Medium,Absent Dismissed,7/26/2017,Unassigned,Intentional,Unspecified,Ignore,Other,Null pointer dereferences,/root/workspace/CommonTrunk_Stream_Nightly/mca/3rdParty/rti_connext_dds-5.2.0/include/ndds/dds_cpp/generic/dds_cpp_sequence_TSeq.gen,DDSKvNumberSeq,Quality
235419,Explicit null dereferenced,Medium,Absent Dismissed,7/26/2017,Unassigned,Intentional,Unspecified,Ignore,Other,Null pointer dereferences,/root/workspace/CommonTrunk_Stream_Nightly/mca/3rdParty/rti_connext_dds-5.2.0/include/ndds/dds_cpp/generic/dds_cpp_sequence_TSeq.gen,DDSKvStringSeq,Quality
238125,Ignoring number of bytes read,Medium,Dismissed,7/27/2017,Unassigned,Intentional,Unspecified,Ignore,Other,Error handling issues,/Stats/LibStat/delta_param.cc,restore,Quality
238130,Uncaught exception,Medium,Absent Dismissed,7/27/2017,Unassigned,Intentional,Unspecified,Ignore,Other,Error handling issues,/root/workspace/CommonTrunk_Stream_Nightly/mca/AppServices/Infrastructure/Dds/LibKvNumberType/Test/KvNumberType_unittest.cc,main,Quality
238131,Uncaught exception,Medium,Absent Dismissed,7/27/2017,Unassigned,Intentional,Unspecified,Ignore,Other,Error handling issues,/root/workspace/CommonTrunk_Stream_Nightly/mca/AppServices/Infrastructure/Dds/LibKvSubscribeType/Test/KvSubscribeType_unittest.cc,main,Quality
238132,Uncaught exception,Medium,Absent Dismissed,7/27/2017,Unassigned,Intentional,Unspecified,Ignore,Other,Error handling issues,/root/workspace/CommonTrunk_Stream_Nightly/mca/AppServices/Infrastructure/Dds/LibKvPublishType/Test/KvPublishType_unittest.cc,main,Quality
238133,Uncaught exception,Medium,Absent Dismissed,7/27/2017,Unassigned,Intentional,Unspecified,Ignore,Other,Error handling issues,/root/workspace/CommonTrunk_Stream_Nightly/mca/AppServices/Services/NavArbiter/Test/nav_arbiterAuto_unittest.cc,main,Quality
238134,Uncaught exception,Medium,Absent Dismissed,7/27/2017,Unassigned,Intentional,Unspecified,Ignore,Other,Error handling issues,/root/workspace/CommonTrunk_Stream_Nightly/mca/AppServices/Services/NavArbiter/Test/nav_arbiterAuto_unittest.cc,main,Quality
238136,Uninitialized pointer field,Medium,Fixed,7/27/2017,Unassigned,Pending,Unspecified,Ignore,Other,Uninitialized members,/root/workspace/CommonTrunk_Stream_Nightly/mca/AppServices/Services/NavArbiter/Src/CNavArbiter.cc,CNavArbiter,Quality
238137,Structurally dead code,Medium,Absent Dismissed,7/27/2017,Unassigned,Intentional,Unspecified,Ignore,Other,Control flow issues,/root/workspace/CommonTrunk_Stream_Nightly/mca/AppServices/Services/NavArbiter/Test/nav_arbiterAuto_unittest.cc,main,Quality
238306,Large stack use,Low,Dismissed,8/10/2017,Unassigned,Intentional,Unspecified,Undecided,Other,Performance inefficiencies,/Cfgmgr/ProcCmAgentTask/cm_agent.cc,main,Quality
238329,Uninitialized scalar field,Medium,Absent Dismissed,8/15/2017,Unassigned,Intentional,Unspecified,Ignore,Other,Uninitialized members,/root/workspace/CommonTrunk_Stream_Nightly/mca/AppServices/Services/HmiEvents/LibERTestHistoryClient/Src/CERTestHistoryResponse.cc,CERTestHistoryResponse,Quality
238330,Uncaught exception,Medium,Absent Dismissed,8/15/2017,Unassigned,Intentional,Unspecified,Ignore,Other,Error handling issues,/root/workspace/CommonTrunk_Stream_Nightly/mca/AppServices/Services/HmiEvents/LibHmiEventAdapter/Test/hmiERTestHistoryEventAdapter_inttest.cc,main,Quality
238331,Uncaught exception,Medium,Absent Dismissed,8/15/2017,Unassigned,Intentional,Unspecified,Undecided,Other,Error handling issues,/root/workspace/CommonTrunk_Stream_Nightly/mca/AppServices/Services/HmiEvents/LibHmiEventAdapter/Test/hmiERTestHistoryEventAdapter_inttest.cc,main,Quality
238543,Use of untrusted scalar value,Medium,Dismissed,8/29/2017,Unassigned,Intentional,Unspecified,Undecided,Other,Insecure data handling,/Mdi/ProcMdiServer/mdi_custommonitor_setup.cc,mdi_init_custom_setup,Various
238544,Untrusted value as argument,Medium,Dismissed,8/29/2017,Unassigned,Intentional,Unspecified,Undecided,Other,Insecure data handling,/Mdi/ToolsCgi/ToolUploadCMSFile/uploadCMSFile.cc,main,Various
238546,Explicit null dereferenced,Medium,Absent Dismissed,8/29/2017,Unassigned,Intentional,Unspecified,Ignore,Other,Null pointer dereferences,/root/workspace/CommonTrunk_Stream_Nightly/mca/3rdParty/rti_connext_dds-5.2.0/include/ndds/dds_cpp/generic/dds_cpp_sequence_TSeq.gen,DDSTaskMonitorSeq,Quality
238547,Explicit null dereferenced,Medium,Absent Dismissed,8/29/2017,Unassigned,Intentional,Unspecified,Ignore,Other,Null pointer dereferences,/root/workspace/CommonTrunk_Stream_Nightly/mca/3rdParty/rti_connext_dds-5.2.0/include/ndds/dds_cpp/generic/dds_cpp_sequence_TSeq.gen,DDSTaskMonitorSeq,Quality
238549,Dereference before null check,Medium,Absent Dismissed,8/29/2017,Unassigned,Intentional,Unspecified,Ignore,Other,Null pointer dereferences,/root/workspace/CommonTrunk_Stream_Nightly/mca/AppServices/Services/TaskMonitor/LibTaskMonitorServer/Test/TaskMonitorServer_unittest.cc,processTaskMonitorStats,Quality
238550,Uncaught exception,Medium,Absent Dismissed,8/29/2017,Unassigned,Intentional,Unspecified,Ignore,Other,Error handling issues,/root/workspace/CommonTrunk_Stream_Nightly/mca/AppServices/Infrastructure/Dds/LibTaskMonitorStatsType/Test/TaskMonitorStatsType_unittest.cc,main,Quality
238551,Uncaught exception,Medium,Absent Dismissed,8/29/2017,Unassigned,Intentional,Unspecified,Ignore,Other,Error handling issues,/root/workspace/CommonTrunk_Stream_Nightly/mca/AppServices/Services/TaskMonitor/LibTaskMonitorServer/Test/TaskMonitorServer_int_manual_test.cc,main,Quality
238552,Uncaught exception,Medium,Absent Dismissed,8/29/2017,Unassigned,Intentional,Unspecified,Ignore,Other,Error handling issues,/root/workspace/CommonTrunk_Stream_Nightly/mca/AppServices/Services/TaskMonitor/LibTaskMonitorServer/Test/TaskMonitorServer_unittest.cc,main,Quality
238553,Uncaught exception,Medium,Absent Dismissed,8/29/2017,Unassigned,Intentional,Unspecified,Ignore,Other,Error handling issues,/root/workspace/CommonTrunk_Stream_Nightly/mca/AppServices/Services/TaskMonitor/LibTaskMonitorClient/Test/TaskMonitorClient_unittest.cc,main,Quality
